Screen Name,Text,Language,Tweet Type
cuba_bolivia,"Así anda #Zelenski por toda Europa. El temor a #Putin hace maravillas.
#Russia. https://t.co/aCny4H3ofJ",es,Tweet
GVWire,"🇷🇺💥 🇺🇦  Russian Private Army Boss Threatens Pullout From Key Ukraine Battlefield 

#GVWire #News #Politics #WorldNews #Ukraine #Ukrainian #Zelenskyy #Kyiv #Odesa #Mariupol #Putin #Russia #Russian #Moscow #War #Invasion #Biden #Nuclear 

https://t.co/vVia7urZF4",en,Tweet
Adam_42m,"#HelpUkraine #stopputin #Bakhmut #StopRussia #Украина #StopWar #PutinsWar #UkraineWar #Kyiv #Kharkiv #PrayForUkraine #Russia #FreeUkraine #Mariupol #Putin 

https://t.co/qvXYdpHW0M
«Врятовані з Маріуполя» | НОВЕ ВІДЕО «проти течії TV» 🇺🇦 #ukraine https://t.co/vQzvMIvrHI",uk,Tweet
vera_mironov,"2) Why those numbers are important? 

Because not only #Putin is recruiting military paying those huge salaries but he is also buying loyalty of his main supporters- people in small towns and rural areas. https://t.co/fRtUO5hafi",en,Reply
DirkvanLinth,@PGoldschmeding Hoelang sta jij al op de payroll van het #Kremlin en #Putin?,nl,Reply
DirkvanLinth,"@MarjoleinRth @PGoldschmeding Wat een gelul, zijn jullie dan allemaal #Putin trollen en #wappies?",nl,Reply
DirkvanLinth,@KAnthonissen @PGoldschmeding Hoeveel honderden jaren gevangenisstraf moet oorlogscrimineel #Putin dan krijgen Karel?,nl,Reply
mcpolitik,"Wenn Selenski während der Sommer-Session vor dem Schweizer Parlament sprechen möchte, sollte auch #Putin die Gelegenheit bekommen, dies zu tun. 

JA zur #Neutralität!

Neutralität bedeutet, dass man zu keiner von zwei Seiten gehört. Wer neutral ist, mischt sich nicht ein. Ein… https://t.co/9PVLQwUjwo https://t.co/6R5sNfFM1P",de,Tweet
rebo0t_X,"#love #bethechange #Zelenskyj #Putin #message #think #watch #notice #Ukraine #Russia #Earth 
                                             -4",und,Reply
JustinTVox,"It's one thing to be drafted into service, it's another to join a Private Military company. Fuck Putin. Fuck Wagner. Viva Ukraine. 

#Putin #Ukraine #War #PrivateMilitary #WorldNews",en,Tweet
hamzaland1,"#Putin #vagner  #UkraineRussiaWar  #Ukraina
 #Bakhmut #Russie
#قمر_الليله #خسوف_القمر https://t.co/vcVSLAGD21 https://t.co/opIHx62soD",und,Tweet
kraghclaus,"Fin analyse af, hvad der foregår i #Rusland - Hvordan #prigosjin er part i #Putin s klassiske del og hersk.  https://t.co/RUcGIZeE5f",da,Tweet
LoveStopsHatred,"@EdKrassen Well-funded propaganda from #Putin and right wing #misogynistic, #racist, #Antisemitic, #xenophobic, #homophobic, #transphobic extremists pump misleading medical info and false narratives into the mainstream media and the public consciousness. 
https://t.co/haUgZazKNe",en,Reply
hbb2021,"@IkNet #Zelensky en #Rutte krijgen mededeling dat #Putin aan z'n offensief is begonnen 
#Oekraine",nl,Reply
TioMksbrasil,"@Jan_Holler_ Ganz einfach sie würden sicher einer Ansprache von #Putin bevorzugen.
Nach den Anstrengungen durch #Köppel diesen Heilig zu sprechen....",de,Reply
ChrisKarlKnecht,"@Spriter99880 🇷🇺⚠️🇺🇦 Putins Komplizen: Die Oligarchen. 

#ZDF 27.02.2023 42'
https://t.co/W38YWV9ueJ 

#ZDF 17.12.2022 44'
https://t.co/9RTiyu8No8 

#Lanz 23.03.2022 21' Putin ist ein Gangster.
https://t.co/zgDOp6jRoG 

#fckptn #Putin #SDG16 #Russland
#Oligarchen #Chodorkowski #Navalny
.",de,Reply
DirkvanLinth,"@PGoldschmeding Ja, jij bent de enige. 
Stel die vraag eens aan gezocht oorlogscrimineel #Putin.",nl,Reply
deschreeuw,#Bakhmut #putin #russis https://t.co/ofAdjiKhFR,und,Tweet
Kermittheherm10,@ACTBrigitte Because @RepMattGaetz is a scumbag #fascist #kgb #russia #putin #agent? https://t.co/uIbsCcdx4r,en,Reply
SteveSSolaka,"@Spriter99880 Note to: @KremlinRussia_E 
#Putin relentless Pounding on #UkrainianNazis #EliminateZelensky",en,Reply
DistinctPost,"Kate Middleton’s Photo Sends Political Message to Putin Ahead of Coronation 
#KingCharlesCoronation #Coronation #putin #KateMiddleton #Royals 
https://t.co/YmtNIPYEHc",en,Tweet
DavidKi03869079,"#putin, your children will be hunted to pay for doings. Save face stop this insanity. You will be remembered for destroying Russia forever. Your children and their children will be honoured with that legacy. Please just stop. For your children. If not for any other reason",en,Tweet
Emmanue41863385,"Russland geht das Fleisch aus!
Enorme Verluste: Bevölkerungszahl in Russland schrumpft drastisch. #Putin rätselt welches weitere Nachbarland er deswegen angreifen und unterwerfen könnte.
https://t.co/JnliKw2j3M",de,Tweet
GypsyDesert,#Putin faces a deluge of bad news as #Wagner says it will #withdraw from #frontline and #Kremlin comes under attack https://t.co/lC1fzPo9Og,en,Tweet
Mikey_SanoMelco,#石川能登半島大地震 #すずめの戸締まり #mikey #fyp #putin #陰陽師onmyoji #眷属 #マチアソビ #梵天首領佐野万次郎 https://t.co/R28l0UDHMa,und,Tweet
AndyRogers07,"@Mohamedwebdev01 it seems I was right, there is a ""rumor"" that #Zelensky is afraid of going back to Ukraine after his failed attempt to kill #Putin.
And when they say a rumor, it means it is true.",en,Reply
ilmeteoit,#Mosca: attacco contro il #Palazzo del #Cremlino per colpire #Putin; il (Video) https://t.co/BCKLNRjv3I,it,Tweet
lorena3afrodita,"Pero la culpable es Rusia

#OTANno #Rusia #Putin https://t.co/V9OtdgiOts",es,Tweet
Hohheli,"Melkoisen varma #Putin #Venäjä #Pietari tai mikälie #Trolli -havainto, levittää disinformaatiota esim. aiheista #ilmastonmuutos, #NATO jne.:

Jarmo Virtanen 🇫🇮 @JVirtanen123 
https://t.co/m0jeNdW6iW

vs.

Dale Morris Texas USA https://t.co/7HkFZZlAna https://t.co/1aZCOFKQJJ",fi,Tweet
hamzaland1,"Ватажок Вагнера ображає міністра оборони РФ і погрожує вивести війська з Бахмута

  #Putin #vagner  #UkraineRussiaWar  #Ukraina
 #Bakhmut #Russie
#قمر_الليله #خسوف_القمر https://t.co/BFV4jfo2EV https://t.co/f1hO4gcHXD",uk,Tweet
DadaShastoni,"#Zelensky in #Finland denied that #Ukraine had attacked the #Kremlin: “We are not attacking #Putin or #Moscow. 
We are fighting on our own territory… We don’t have enough, you know, weapons for this.”

#NoNATOnoWar https://t.co/Vk2k1fUFNP",en,Tweet
Kermittheherm10,@RepMTG #magamoron stop licking #putin’s ass and forbidding aborigine and divorces you extremist fascist #gop #trump #shitshow #trumparrest #Trump2024NowMorethanEver🤡 @realDonaldTrump🤡🇷🇺🍆 https://t.co/kXWkKgLjSp,en,Reply
FHubersr,"@lefthand_69 @SWagenknecht Ein „Kompromissfrieden“ wäre eine Belohnung für den von euch so verehrten Kriegsverbrecher #Putin .
Ein schäbiger Vorschlag!👎
Slava Ukraini 🇺🇦",de,Reply
uncoy,@PapaDuvalier @upholdreality #Patrushev is Vladimir #Putin's own generation. Next man will be younger. No wish for repeat of the gerontocracy.,en,Reply
TheTribune2020,@RoxineKing @clare1653 Once #Putin feels he has been gotten all the disruption  in our political process he can 👺 will be called back to Russia to reside but leave the entire GOP to be tried as conspirators to his treason🤮 Thus disrupting our democracy further‼️ #Treason #Democracy #Traitor #Puppet https://t.co/GCLb667wcW,en,Reply
neri_serneri,"Non mi preoccupa se #Prighozin attacca davvero #Putin
sarebbe confermerebbe che a Mosca la situazione è ""dinamica"".
Ma piuttosto se fosse concordata col criminale del Cremlino:
a che scopo questa cortina fumogena?
Per stanare possibili oppositori?
Fingere divisioni inesistenti?",it,Tweet
IamOSFA,"The #Putin clown show...starring @Dpol_un @mfa_russia @MedvedevRussiaE @M_Simonyan @VRSoloviev

#Russia uses banned munitions openly n freely...have for 15 months...What Int'l laws

Got guts? Stand at a podium and say out loud enough is enough @POTUS @EU_Commission 

@ErinBurnett https://t.co/w9U4y8tbB0",en,Tweet
yurdanerISKI,"The head of the Russian #Wagner mercenaries #Prigozhin announced the withdrawal of his troops from #Bachmut for May 10th. 
What do you think, is it true or a tactical game by #Putin?
#Wagner #Russia #China #UkraineWar #Zelensky #Biden #XiJinping #Erdogan #Nato #USA #drones #war",en,Tweet
agbons2000,"The Russian Federation will inevitably collapse.  At some point, the center will no longer hold. The continued suppression of the people is untenable in the long run. Putin's time will run out. The world should be prepared for this inevitability.
#Putin
#PutinDroneAttack https://t.co/liUd2YYxzF",en,Tweet
_Atheist_Angel_,"@navalny Oh, how nice &amp; kind of #Putin to personally tuck you in at night and put you to sleep with his gentle, melodious voice! 😌 You see, he's not the evil monster we decadent Westerners are making out of him. You offended him in the worst way possible by not dying and mocking him, yet… https://t.co/muVaWVsDJn",en,Reply
patriotX_6,"""Yevgeny Prigozhin's statement came after he posted a video of him walking among his dead fighters' bodies, blaming top Russian defence officials.""

#Ukraine #Bakhmut #Donetsk #Russia #Putin #NATO #Kyiv 
https://t.co/f7qwmHvfPS",en,Tweet
Kermittheherm10,@GOPoversight @RepJamesComer What about you licking #putin’s ass? #kgb #russia #MAGAMorons #Trump,en,Reply
ChristMarquart,"@rumeliobserver #Orban again proves that he is an enemy of #freedom, #democracy, #EU and #NATO - in the same league together with #Erdogan, #Trump and #Putin.",en,Reply
jftaveira1993,".@djrothkopf: ""#KevinMcCarthy’s demands that the ability to pay America’s already incurred debts be held hostage to a radical agenda of cuts—that will harm Americans including many of our most vulnerable—must have the likes of #Putin salivating."" https://t.co/RurvEFSOLI #USA",en,Tweet
ABiezeman,"Néé @lientje1967  Ruben is niet bezig met #haatzaaien, dat doe jij zelf! #inclusiviteit staat niet in jouw woordenboek. Da´s nog ´es ENG... Maar bij #Putin kun je niet meer stuk, fijn hè? https://t.co/eSZmA4WjCs",nl,Tweet
Emmanue41863385,@deutsch365 Erbärmlich! #Lawrow war einst ein respektierter Diplomat. Durch seinen Einsatz für den russischen Nazi und Schlächter #Putin ist das alles Ausgelöscht. Ich wünsche ihm viel Spaß in Rußland. Du nix mehr Party in London oder Europa. Du Party in Moskau und China. Ciao!,de,Reply
endannogniets,"Bevrijdingsdag in Utrecht, vrijmarkt in #Lombok #Putin #whichregimesdoyouwanttooverthrow? https://t.co/rGixSaDMdY",nl,Tweet
Blue4Life_,So #USA attempts to take out #putin and #Russia does absolutely nothing again? After Nord stream pipeline attacks? https://t.co/LduH0W8ZRx,en,Tweet
Ann87971634,"#SlavaUkraine #Ukraine

The #Russian Invaders are very pissed at #PUTIN.

Prigozhin is throwing a Lack of Ammo Temper Tantrum… https://t.co/dVlY206bH1",en,Tweet
myriamayashi,"#Blinken  ha affermato che

La controffensiva recupererà altro territorio 

La #Cina farà rispettare l'integrità territoriale di tutti i paesi ? e costringerà #Putin a far ritirare le truppe ?

Fonte #WashingtonPost tramite Il Corriere.

Lo chiamano realismo, non sconfitta.",it,Tweet
TlrWorldWidellc,Looks 👀 like this dude is #SteppingInToFriday 😂😂 #DancingMachine #GODSWARRIORS AMERICA 🇺🇸 #GoodVibes #Surfing #Biking #Horses #Boating #NATO #Russians #Russia #China #Ukrainians #America #Putin #Twitter #God #Jesus #Love #peace #Harmony #ElonMusk #America #Surf #Friday… https://t.co/urVGTOIKtH https://t.co/pI6f1JaZTJ,en,Tweet
IamOSFA,"The #Putin clown show...starring @Dpol_un @mfa_russia @MedvedevRussiaE @M_Simonyan @VRSoloviev

#Russia uses banned munitions openly n freely...have for 15 months...What Int'l laws

Got guts? Stand at a podium and say out loud enough is enough @POTUS @EU_Commission 

@ErinBurnett https://t.co/RzDnl7pVq0",en,Tweet
Kermittheherm10,@RepGosar @DrPaulGosar You lick #PutinHitler #putin‘s ass you’re a #kgb #russia #terrorist #traitor 🤢🇷🇺🧟‍♂️🤡#MAGACult #maga #russia @GOPChairwoman @GOP @GOPoversight #gop #usa @McFaul @LeaderMcConnell @SpeakerMcCarthy,en,Reply
CtrlPasteCV,"Стало известно #Kremlin кто были эти два человека на шпиле: Руслан Боширов и Александр Петров 
#RussiaUkraineWar #Ukraine #Russia #war #Putin https://t.co/omdLt5ydAN",ru,Tweet
dave_bianchi80,Non è la prima volta che #Prigozin il capo di Wagner inveisce contro #Shoigu e #Gerazimov perché i suoi soldati sono senza armi e muoiono. Però non se la prende mai con #Putin. È probabile che ci sia la volontà di giustificare le perdite Russe senza incolpare il Boss. 🤡 https://t.co/H4Kq7J45EM,it,Tweet
IamOSFA,"What say u @PMSimferopol

Say it out loud @mfa_russia @MedvedevRussiaE @Dpol_un @PM_ViktorOrban @LulaOficial

#CrimeaIsUkraine

Keep smiling...The world is coming for the #Putin clown show. We draw straws soon n won't forget

@ErinBurnett @wolfblitzer @M_Simonyan @VRSoloviev https://t.co/RF4EduHYQI",en,Tweet
jamie_saris,@Spriter99880 #Putin talks a lot of sh*t.,en,Reply
PirUluc,"#Putin #Rusya #asya 
☯️🩸Prof Özgür Demirtaş ise Ukrayna savaşı başında ""Rusya ekonomisi altı ayda çökecek!"" diye tweet atarak sonrasında rezil oluyor! 
Prof Demirtaşı oraya kim getirdi?
Atlantik! 
Atlantik te baskın hakim grup
 ☯️🩸!!! https://t.co/OdQ98sCwfK",tr,Tweet
hamzaland1,"Путін, коли він служив Саддаму Хусейну
 #Saddam_Hussein
#Putin #vagner  #UkraineRussiaWar  #Ukraina
#قمر_الليله #خسوف_القمر #جمعة_مباركة https://t.co/BFV4jfo2EV https://t.co/kgzSC9WmWM",uk,Tweet
JesperSv,"Vladimir #Putin on Feb 24, 2022: https://t.co/CUDqS4Y3sM",und,Tweet
DKaufman11,"#Selenskij reist ja seit Beginn des Konflikts eigentlich nicht so häufig.

Was wohl dahinter steckt, dass er gerade zum Zeitpunkt des Angriffs auf den #Kreml und auch in der Zeit danach in Westeuropa unterwegs ist? 

#Ukraine #Russland #Krieg #NATO #Putin",de,Tweet
ManorEstates,"@WarMonitors Bakhmut holds.the last gasp as prighozin takes his orcs back to donbass to lick thier wounds.very pleased, slava ukraine #prighozin #Zelensky #Bakhmut #putin #russia #",en,Reply
_Biophilie_,"-
#Kremlin drone?!

Has at least #Putin 's yacht been spared?!

#Lavrov   #Ukraine",en,Tweet
DirkWeimer,Einige Gäste werden #Putin doch besuchen https://t.co/UrNErwsAAc,de,Tweet
drigli_,The Russians have invented a new way to fire a grenade launcher🤷‍♀️#Kyiv #Ukraine️ #Bakhmut #Kyiv #Kherson #Kremlin #Putin #Wagner #Kiev #ArmUkraineNow #Prigozhin #Russia https://t.co/TRyAaCaO19,en,Tweet
DKaufman11,"Evakuierung der Bevölkerung aus der Frontstadt #Zaporozhye läuft 

#Ukraine #Russland #Krieg #NATO #Putin #offensive",de,Tweet
Toine37298002,"#Zelensky @ #Rutte : We gaan de Krim ook nog etnisch zuiveren en geven #Putin weer de schuld. hahaha!!!
 #deugfascisten #ukraine #wagner #russen https://t.co/krhrNwW88x",nl,Tweet
hamzaland1,"Путін почав знімати повноваження з Вагнера. Його роль закінчилася
Він припинив постачання боєприпасів
  #Putin #vagner  #UkraineRussiaWar  #Ukraina
#قمر_الليله #خسوف_القمر https://t.co/3wwWst5vvX https://t.co/jWF2wKegU3",uk,Tweet
Andrea05872159,@navalny E ti lascerebbero la possibilità di scrivere e utilizzare uno smartphone? Mi sembra che #JulianAssange non abbia questa possibilità o sbaglio? Quindi meglio #Putin che gli #USA,it,Reply
stocksandnews,New #weekinreview #UkraineWar #Russia #Putin #FalseFlag #Biden #BorderCrisis #FederalReserve #WallStreet #Eurozone #FranceProtests #China #Taiwan #Trump #JoeManchin #PopeFrancis #Covid_19 #WHO and much more....https://t.co/EztyWb6Qua https://t.co/jG9iHZeKIt,en,Tweet
Wonuola25211529,"#BreakingNews: Wagner boss announces withdrawal from Bakhmut.
Dear @mfa_russia, the world hope #Russia isnt making mistakes as #Ukraine becomes daring as far as a drone attempt on #Putin's life. The right thing to do is to make #Bakhmut operation successful.",en,Tweet
drigli_,Kyiv Park. #Kyiv #Ukraine️ #Bakhmut #Kyiv #Kherson #Kremlin #Putin #Wagner #Kiev #ArmUkraineNow #Prigozhin #Russia https://t.co/1IHPt6ya9y,et,Tweet
kimmojvs,@RoyalFamily @commonwealthsec Why is the #Putin supporting Naledi Pandor of South Africa there?,en,Reply
Jackomator1,"""Wenn man #Putin ein klein bisschen schaden will, dann spart man #Energie."" Nun bekommen die ahnungslosen #Bürger die Quittung dafür.",de,Reply
drigli_,Russians use phosphorus bombs in Bakhmut #Kyiv #Ukraine️ #Bakhmut #Kyiv #Kherson #Kremlin #Putin #Wagner #Kiev #ArmUkraineNow #Prigozhin #Russia https://t.co/dFZOvv78dA,en,Tweet
AndyHarley2,"Deserting #Putin: A Visit to the Soldiers Who Have Fled #Russia's War | By Timofey Neshitov  in Astana, #Kazakhstan  https://t.co/QerwXySCSW via @derspiegel",en,Tweet
Tom_Hollywood_,"ein Staat und deren Gedanken Spezialisten wie #Putin #Russland  braucht Zeit, 250 Jahre um sich der restlichen zivilisierten Bevölkerung anzupassen #Russian",de,Tweet
contrabellum,"@nexta_tv It's not true, #Putin is...",en,Reply
RealBadrose,Ma s'è poi scoperto cosa c'era nella valigietta di #Putin a inizio guerra? Ed era malato e ora è guarito? E le messe sataniche? #quartograders 🤣 #quartogrado,it,Tweet
NeilBoddeyPhD,"#electionresults2023 simply a protest vote that’s all. Trouble is, just proves how dumb the #British public is now to elect &amp; vote for #Labour #LabourParty the party of #ILLEGALimmigrants &amp; pro #WokeCulture 😡😡 Please #Putin rescue us #Britain #Russia 🇷🇺 #Coronation",en,Tweet
CheGuevara_1961,"@BrennpunktUA Ausgeben hat Putin Besetzung von #Baktmut bis 9. Mai. - ist höchts fraglich. Und wenn doch? So what! 

#Putin ( @KremlinRussia_E)  ist irre. Die #AFU macht jetzt die RF (Ruzzia) platt. 

Bringt Eure Söhne heim.",de,Reply
Mahesh_wadhavne,"#MaheshWadhavne
#Mahesh_Wadhavne
#Ukraine 
Bakhmut Showing What These Strike Look Like From Ground.
#Bakhmut 

#UkraineRussiaWar️ #Russia #Kyiv
#Moscow #Putin #Zelensky
#Donetsk #NATO #Kremlin https://t.co/qVmQjjvtsj",en,Tweet
LexiMiamiamo123,"Hey Vatniks, President Zelensky has something to say to you: 

#Bakhmut #Wagner #Selenskyj #SlavaUkraine #SlavaUkraini #Ukraine #Putin #prighozin #Kadyrov #Medvedev #Russia #DenHaag https://t.co/pek6sW1wSK",en,Tweet
CopperreinGlass,@SameeraKhan Where's the part where #Putin loses control of his pet brigade?,en,Reply
top_secret_user,#Kriegsverbrecher #Putin muss für seine Verbrechen gegen die Menschlichkeit sterben! https://t.co/uyDJ4QS0mn,de,Tweet
paregraf,"Progozhin tuona, vediamo dove finisce il fulmine. 
#Bakhmut #WagnerGruppe #Putin #prighozin",it,Tweet
tripleGGGx,"@Cernovich Most African and eastern countries are in support of #Putin , the same they oppose the #UN. 

They feel it's religious vs the new liberal ideology from the west.

#Putin is seen as traditional Christianity/Orthodox.

This is something not being told in the west

✌️🇬🇧🇮🇹",en,Reply
MarcioVHubner,"Ucrânia e Taiwan: Peões do Xadrez Globalista. Bate-Papo com Farinazzo e Rubão-Estado-Maior. Análise Sintetizada e Pontuais. Não é pra AQUELES que Buscam COMUNISTA's o DIA TODO e Chapéu de Alumínio. #ucrania #putin #China #russia #Brasil #Lula #Bolsonaro
https://t.co/Ed1pwRtomu",pt,Tweet
Ammo_Nerd,"Russians are such weaklings. No morale, no ammo, no hope. 

#Russia #Ukraine #Putin #Wagner https://t.co/8RL9iY07aa",en,Tweet
TlrWorldWidellc,"Even the Bible tells us, talk is cheap. Perform an ACT of love and kindness today without expecting anything in return. That’s what I do! #GODSWARRIORS AMERICA 🇺🇸 #GoodVibes #Surfing #Biking #Horses #Boating #NATO #Russians #Russia #China #Ukrainians #America #Putin #Twitter #God… https://t.co/j63y9fu0h4 https://t.co/KoZyjQfmzc",en,Tweet
Nexo_Latino,"❌ ❌ ❌ #Rusia ha asegurado que el ataque con drones al #Kremlin fue un “acto hostil” y que Moscú responderá con “acciones concretas”.

Detalles aquí: https://t.co/w4ClvIPXBt
#putin https://t.co/UgH71mMeEL",es,Tweet
Bernd_7,"@CheGuevara_1961 Ich war hin- und hergerissen zwischen dem Sturz von #Putin und dessen Vasallen oder einem A-Waffen Einsatz von diesen #Psychopathen, #Machiavellisten und #Narzissten. Denn eine in die Ecke gedrängte 🐀 greift ihren Feind mit allen Mitteln an.
Aber hoffen wir, dass Nr. 1 zutrifft!",de,Reply
OsintTurk,"🇺🇸 Amerikan istihbaratı, yeni açıklamalarda bulundu

📢 İşgal hareketi planlandığı gibi gitmedi

🇷🇺 Rus ordusu taktik değiştirirken Putin çatışmayı uzatıyor

#SONDAKIKA #Ukrayna #Rusya #ABD #Putin 

https://t.co/NaU0wsxcuk",tr,Tweet
MHorizonbright,@joshua_landis Since President Obama when he said  'Assad's Days are Numbered'Nothing has changed in #Syria. Accounting is just media talk ..The criminal #Assad remained and this was a justification for others like #Putin in #Ukraine ..Jordan can not do any thing without  US orders!!!,en,Reply
Peregrinoale1,"Submarinos rusos, OTAN defiende cable submarino, Taiwán recibe ayuda, industria rusa, espías &amp; más.

#otan #submarinos #taiwán #espías #cablessubmarinos #ÚLTIMAHORA #rusia #putin #peregrinoalejandro #zelensky #viral #geopolítica #NoticiasInternacionales #Mundo #AnálisisPolítico https://t.co/5iNxNKOehN",es,Tweet
IanRMackintosh,"Mixed Weather &amp; Global News Outlook Seen From US West Coast... https://t.co/DOyUURtObC

#storms #california #oregon #idaho #putin #xi #russia #china #canada #immigration #war #ukraine #svb",en,Tweet
LucaCirigliano_,Das ist für #putinversteher @thomas_aeschi. Die @SVPch ist zur Interessenvertretung von #putin und anderer Diktaturen wie #china #ccp geworden. Gegen die Interessen und Werte der🇨🇭 Demokratie. Pfui. @BinderMarianne @gerhardpfister @ThierryBurkart @cedricwermuth @operationlibero https://t.co/Y1C2wAeEvs https://t.co/80bcT3WkOx,de,Tweet
Ewe_Paz_HeT,"But only on Tik-Tok. No more.
#Ukraine #UkraineWar #StandWithUkraine #Putin https://t.co/isErAKAsW2",en,Tweet
hamzaland1,"Найближчим часом Вагнера ліквідують, оскільки в нього високі амбіції, він якось зазначив, що претендує на посаду президента України.
#vagner  #Ukraina  #Putin  #قمر_الليله https://t.co/YfvdaWhQ8Y",uk,Tweet
yurdanerISKI,"The head of the Russian #Wagner mercenaries #Prigozhin announced the withdrawal of his troops from #Bachmut for May 10th. 
What do you think, is it true or a tactical game by #Putin?
#UkraineWillWin #Russia #China #UkraineWar #Zelensky #Biden #XiJinping #Erdogan #Nato  #COVID19",en,Tweet
AdamFerkel,"@privat_pip @Karl_Lauterbach @SWagenknecht Kann #Wagenknecht trotzdem eine verlogene, zynische, kaltherzige Person sein, der tausendfache Tötungen an Zivilisten nichts ausmachen❓Eine Person, der ein Land komplett egal ist , die die Opfer beschimpft und die Täter verteidigt❓
Die Verständnis für Mörder hat❓
#Putin",de,Reply
carlesdijous,ICC chief prosecutor says he has 'every confidence' #SouthAfrica will #arrest #Putin. https://t.co/FrVnkspdKI,en,Tweet
Ewe_Paz_HeT,"Remember that. Just remember. It's enough when you'll make justice. With no mercy.
#Ukraine #UkraineWar #StandWithUkraine #Putin https://t.co/rJqwu40opB",en,Tweet
gatinputin22,Me segue. #putin #gatinputin #GuardianesDeLaGalaxia3 https://t.co/p5SfAnVVaI,pt,Tweet
AndreaLompio53,"@Gianpa89267191 Metà del budget di guerra di #Putin è stato usato in Italia, per le corruzioni di opinionisti facilmente acquistabili a buon prezzo.

In rubli svalutati, oltretutto.

#ottoemezzo #Giannini",it,Reply
Ewe_Paz_HeT,"Russia army is shit.
#Ukraine #UkraineWar #StandWithUkraine #Putin https://t.co/3sPj5Bkiuu",en,Tweet
3TriggersTrader,"#putin's #private #war against #ukraine is entering the last episode,
the #Battle of #UKRAINE is now a #military #campaign of a bunch of #looser like #putin,in which #europe helps #ukraine to defend #ukrainian people against large-scale attacks by #Nazi #russia's #air #force $SPY",en,Tweet
Joeanthony_nyc,"#Hope #USA FBI #MostWanted 2016 #MuellerReport #ElectionInteference oligarch  ""#Russia's mercenary boss deepens fog of #Ukraine war while deflecting blame"" unto #Putin won't assassinate unless becomes an opponent #RussiansDemandDemocracy~a free #Democracy  https://t.co/5zJz4Ar4Yn",en,Tweet
ABMartinez_,Propaganda y mentiras; no le han hecho ni cosquillas a #Putin y a su ejercito; en cambio en EEUU Han quebrado varios Bancos un deterioro a la economía mal dirigida por #joebiden https://t.co/M4z683MYVZ,es,Tweet
wernerkeil,"@TreasChest @mog7546 Guess #Putin will have to use #ChatGPT for his #propaganda scripts now, too.😏",en,Reply
Ewe_Paz_HeT,"We prefer Marx Brothers in the same role.
#Ukraine #UkraineWar #StandWithUkraine #Putin https://t.co/Ti7ECqIJyb",en,Tweet
TheLiberalPOV,"#Putin is relying on mercenaries to fight in #Ukraine because the #Russian army is so inept.

Now, the #WagnerGroup owner blasts Putin &amp; his fat bureaucrats for his defeats &amp; vows to leave Ukraine.

Complete Russian incompetence.

#StandWithUkraine 
https://t.co/DkkFpuRghC",en,Tweet
drigli_,"5,000 women are serving on the front line, 107 of them died, Deputy Minister of Defense of Ukraine Hanna Maliar said.  In general, 42,000 women serve in the Ukrainian army.  #Kyiv #Ukraine️ #Bakhmut #Kyiv #Kherson #Kremlin #Putin #Wagner #Kiev #ArmUkraineNow #Prigozhin #Russia https://t.co/bisliSaT0P",en,Tweet
raging545,VIDEO from Bakhmut this evening showing large parts of the city ablaze after Russia dropped Thermite incendiary munitions on it #Ukraine #Russia #Putin #Ukrainewar #UkraineRussiawar #RussiaUkrainewar https://t.co/Q711H118YP,en,Tweet
RosanneMil3145,"Frightening looking..but that is what war looks like,as long as the good guys win..I can handle the horror,but do wish it had not come to this,but was inevitable if we look at history of how NATO was formed,and acts now.
#Bakhmut 
Russia will win over Nazi's #Putin warned.",en,Tweet
shfanews_net,"إصابة عاملين برصاص الاحتلال جنوب قلقيلية

#جمعه_مباركه #يوم_Iلجمعه #GotGVol3📷 #ليلة_الجمعة #سكربت4 #نابلس #فلسطين #الاتحاد_التعاون #السعودية #السودان #البنزين #الخميس_الونيس #سكربت٣ #خالد_السربل #هيثم_بن_طارق #Quito #بوتين #الكويت #خضر_عدنان #Putin #السوبر_للجمهور_يا_اهلي #زلزال https://t.co/hkdHjF4bbv",ar,Tweet
Ewe_Paz_HeT,"And no prisoner. A great man said that. Remember. No more terrorist so. Ad patres.
#Ukraine #UkraineWar #StandWithUkraine #Putin https://t.co/62nloIDwcd",en,Tweet
mrsverypicky,"The #ToryPartyChairman blames #Putin for their terrible local election results - 14 votes of no confidence - The Poke
#LocalElections2023 https://t.co/Ygblrz9lYy",en,Tweet
LucaCirigliano_,@thomas_aeschi Und ich lehne 🇧🇾🇷🇺 @thomas_aeschi ab. Und seine #putin #partei #svp #putinfans #putinboys @SVPch @svpaargau 🤢traurig wie #fdp noch kollaboriert mit #SVP u.a. im #aargau @ThierryBurkart @FDP_Liberalen @gerhardpfister @cedricwermuth @operationlibero @StephanIsrael @BinderMarianne https://t.co/J0orxSKaGb,de,Reply
raging545,VIDEO from Bakhmut showing three Ukrainian tanks firing at a Russian position within the city. #Ukraine #Russia #Putin #Ukrainewar #UkraineRussiawar #RussiaUkrainewar https://t.co/VQEz7ks3e4,en,Tweet
jose_broca,"Grupo #Wagner anuncia que se va de #Ucrania por que no hay armas ni equipo tactico, cada vez mas solo el putin de #Putin @EmbRusiaMexico",es,Tweet
